institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628324210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,DEFOPENS,110327,63.2914656,D,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628324210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,TFWS,33211,90.1729075,T,S,TFWS,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628324210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,ORPHAN,35068,89.6827150,O,N,ORPHAN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LSCS,95385,69.3295893,L,S,SC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,PWDOPENS,39060,88.5033286,P,S,PWD,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326610,Robotics and Artificial Intelligence,Un-Aided Autonomous,Unknown,GOPENS,61616,81.2846613,G,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326610,Robotics and Artificial Intelligence,Un-Aided Autonomous,Unknown,LOPENS,54150,83.7674516,L,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326610,Robotics and Artificial Intelligence,Un-Aided Autonomous,Unknown,LNT1S,90015,71.4842352,L,S,NT1,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326610,Robotics and Artificial Intelligence,Un-Aided Autonomous,Unknown,LSEBCS,67980,79.3730892,L,S,SEBC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326610,Robotics and Artificial Intelligence,Un-Aided Autonomous,Unknown,EWS,131208,53.6060165,E,S,EWS,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326610,Robotics and Artificial Intelligence,Un-Aided Autonomous,Unknown,PWDOPENS,56418,82.9717485,P,S,PWD,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628326610,Robotics and Artificial Intelligence,Un-Aided Autonomous,Unknown,GVJS,62221,81.1295102,G,S,VJ,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628329310,Electrical Engineering,Un-Aided Autonomous,Unknown,GSCS,104692,65.6692751,G,S,SC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628329310,Electrical Engineering,Un-Aided Autonomous,Unknown,GVJS,182674,21.3037657,G,S,VJ,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628329310,Electrical Engineering,Un-Aided Autonomous,Unknown,GSEBCS,41116,87.9159305,G,S,SEBC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628329310,Electrical Engineering,Un-Aided Autonomous,Unknown,LOPENS,23326,93.2101568,L,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628329310,Electrical Engineering,Un-Aided Autonomous,Unknown,PWDSCS,118352,59.3210117,P,S,PWD,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628329310,Electrical Engineering,Un-Aided Autonomous,Unknown,PWDOBCS,58820,82.2162613,P,S,PWD,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628329310,Electrical Engineering,Un-Aided Autonomous,Unknown,GSTS,49589,85.1919561,G,S,ST,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,GOPENS,62702,82.3322294,G,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,GSCS,105302,68.1568120,G,S,SC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,GNT2S,98330,70.6305974,G,S,NT2,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,GOBCS,73159,79.1941694,G,S,OBC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,LOPENS,57878,83.8080822,L,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,LOBCS,81696,76.5981152,L,S,OBC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,TFWS,35972,0.0000000,T,S,TFWS,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628350310,Food Technology,Un-Aided Autonomous,Unknown,GSTS,62950,82.2162613,G,S,ST,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOPENS,76655,76.2716859,G,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSCS,174119,28.2789485,G,S,SC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOBCS,84284,73.5570613,G,S,OBC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LOPENS,66564,79.7185003,L,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LSEBCS,78650,75.4048881,L,S,SEBC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,EWS,185804,18.5475444,E,S,EWS,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LSCS,176363,25.5643537,L,S,SC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,74349,76.9322569,P,S,PWD,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628361210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSTS,78934,75.3562654,G,S,ST,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided Autonomous,Unknown,GOPENS,52119,84.4752545,G,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided Autonomous,Unknown,GVJS,95844,69.0979021,G,S,VJ,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided Autonomous,Unknown,GOBCS,53539,83.9020979,G,S,OBC,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided Autonomous,Unknown,LOPENS,52777,84.1131441,L,S,OPEN,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided Autonomous,Unknown,EWS,105901,65.3084343,E,S,EWS,B.Tech,2025,3
'06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",'0628392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Un-Aided Autonomous,Unknown,GSTS,54486,83.5597353,G,S,ST,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,GOPENS,56605,82.8811189,G,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,GSCS,125530,56.2929777,G,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,GNT1S,134533,51.5716400,G,S,NT1,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,GOBCS,84513,73.4722277,G,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,LSCS,128678,54.5739657,L,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,LSEBCS,82826,73.7482517,L,S,SEBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,EWS,137205,50.4913264,E,S,EWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,91809,70.6189283,D,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628419110,Civil Engineering,Un-Aided Autonomous,Unknown,PWDOBCS,75104,76.8973331,P,S,PWD,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GOPENS,29557,91.3131313,G,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GSCS,63259,80.8599071,G,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GSTS,191517,13.2717448,G,S,ST,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GNT1S,48678,85.4179037,G,S,NT1,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GNT2S,33692,90.0917161,G,S,NT2,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GNT3S,38310,88.6801020,G,S,NT3,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GOBCS,32557,90.4253432,G,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GSEBCS,31673,90.6688280,G,S,SEBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,LOPENS,24710,92.7867133,L,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,LOBCS,30836,90.9705380,L,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,DEFOPENS,68997,78.6729363,D,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,75019,76.8973331,D,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,TFWS,10093,97.1042471,T,S,TFWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,DEFROBCS,69159,78.6729363,D,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,EWS,77954,75.6075065,E,S,EWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,PWDOBCS,33944,90.0175917,P,S,PWD,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,GSTS,32842,90.3566434,G,S,ST,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,LSTS,29923,91.2937063,L,S,ST,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424510,Computer Engineering,Un-Aided Autonomous,Unknown,ORPHAN,33322,90.1610143,O,N,ORPHAN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,GOPENS,38850,88.5563899,G,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,GSCS,47045,85.9124978,G,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,GNT3S,38990,88.5372351,G,S,NT3,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,GOBCS,38898,88.5372351,G,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,GSEBCS,41621,87.6831328,G,S,SEBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,LOPENS,36881,89.1476381,L,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,LNT1S,70563,78.4242636,L,S,NT1,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,LOBCS,38482,88.6328671,L,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,DEFOPENS,64220,80.4732503,D,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,EWS,79214,75.2405919,E,S,EWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,PWDOPENS,36487,89.2727273,P,S,PWD,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628424610,Information Technology,Un-Aided Autonomous,Unknown,GSTS,39433,88.3176594,G,S,ST,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628429310,Electrical Engineering,Un-Aided Autonomous,Unknown,GOPENS,25417,92.5745163,G,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628429310,Electrical Engineering,Un-Aided Autonomous,Unknown,GOBCS,50831,84.8660601,G,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628429310,Electrical Engineering,Un-Aided Autonomous,Unknown,LSCS,133989,52.1817116,L,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628429310,Electrical Engineering,Un-Aided Autonomous,Unknown,LSEBCS,45810,86.3869833,L,S,SEBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628429310,Electrical Engineering,Un-Aided Autonomous,Unknown,TFWS,55735,83.2103258,T,S,TFWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOPENS,24235,92.9202613,G,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSCS,68983,78.6729363,G,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GNT3S,54452,83.5597353,G,S,NT3,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOBCS,44253,86.7202099,G,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LOPENS,38835,88.5563899,L,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,EWS,137075,50.5909012,E,S,EWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628437210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSTS,40115,88.0840044,G,S,ST,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOPENS,45240,86.6223776,G,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GVJS,154110,40.6822054,G,S,VJ,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GNT1S,73149,77.1631566,G,S,NT1,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOBCS,77996,75.6075065,G,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LSCS,140789,48.5587427,L,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LVJS,113107,61.7969670,L,S,VJ,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628461210,Mechanical Engineering,Un-Aided Autonomous,Unknown,EWS,181594,22.0346747,E,S,EWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GOPENS,37568,88.9550679,G,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GSCS,72541,77.5384615,G,S,SC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GVJS,58338,82.3736697,G,S,VJ,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GOBCS,39652,88.2484746,G,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GSEBCS,39378,88.3826292,G,S,SEBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,LOPENS,24504,92.8770798,L,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,LNT1S,51541,84.5627208,L,S,NT1,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,LOBCS,35361,89.5868952,L,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,LSEBCS,38847,88.5563899,L,S,SEBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,DEFOPENS,92262,70.5072010,D,S,OPEN,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,DEFOBCS,73544,77.1618860,D,S,OBC,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,TFWS,31920,90.6536517,T,S,TFWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,DEFRNT3S,190122,14.7567322,D,S,EFRNT3,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,EWS,73163,77.1631566,E,S,EWS,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,PWDOPENS,35846,89.4898417,P,S,PWD,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,PWDOBCS,38930,88.5372351,P,S,PWD,B.Tech,2025,3
'06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",'0628499510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GSTS,40407,87.9825175,G,S,ST,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524550F,Computer Engineering,Un-Aided,Unknown,LOPENH,20663,94.0000000,L,H,OPEN,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524550F,Computer Engineering,Un-Aided,Unknown,LVJH,65707,79.9809712,L,H,VJ,B.Tech,2025,3
'06285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",'0628524550F,Computer Engineering,Un-Aided,Unknown,LOBCH,22134,93.5688239,L,H,OBC,B.Tech,2025,3
